,Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook,Purchase Frequency,Total Booster Usage,Level Progression Rate,Time Since Last Purchase,Average Daily Playtime,Social Engagement Ratio,Overall Engagement Score,Scaled Social Engagement Ratio,Total Purchase Amount,Churn Prediction
539,175356,50,4,800,15,3,50,Extra Moves,0,19.93,2023-11-08 00:00:00.000000000,0,15,20,78,1,1,1,15,0.0625,85.0,266.6666666666667,37.666666666666664,267.29791666666665,37.666666666666664,19.93,False
540,178208,10,309,5092,7,1,374,Striped Candy Swipe,0,9.71,2023-11-08 00:00:00.000000000,0,16,14,0,0,1,1,7,0.0019638648860958365,85.0,5092.0,30.0,4604.700981932443,30.0,9.71,False
541,187811,220,4,800,17,1,50,Wrapped Candy Blast,0,9.81,2023-11-08 00:00:00.000000000,0,3,112,117,0,1,1,17,0.275,85.0,800.0,232.0,883.4375,100.0,9.81,False
542,224743,10,400,9461,52,8,50,Special Candy Swap,49,82.9,2023-11-08 00:00:00.000000000,0,5,47,12,1,1,1,101,0.0010569707219110032,85.0,1182.625,8.0,1070.863028485361,8.0,82.9,False
543,302535,51,34,9693,3,11,827,Wrapped Candy Swap,5,0.0,2023-11-08 00:00:00.000000000,1,29,0,23,1,1,1,8,0.005261528938409161,85.0,881.1818181818181,4.7272727272727275,797.2753580371964,4.7272727272727275,0.0,False
544,213885,133,42,74931,47,1,50,Fish Usage,0,45.66,2023-11-07 00:00:00.000000000,0,12,4,23,1,1,2,47,0.0017749663023314782,86.0,74931.0,39.0,67467.00088748317,39.0,131.85,False
545,51398,334,4,7568,3,24,50,Extra Time Boost,12,20.46,2023-11-07 00:00:00.000000000,0,36,0,0,1,1,1,15,0.04413319238900634,86.0,315.3333333333333,1.5,285.7720665961945,1.5,20.46,False
546,79295,205,4,800,15,1,370,Extra Moves,0,21.99,2023-11-07 00:00:00.000000000,0,3,0,41,0,1,1,15,0.25625,86.0,800.0,44.0,751.8281249999999,44.0,21.99,False
547,139657,10,93,800,18,6,388,Color Bomb Creation,7,23.89,2023-11-07 00:00:00.000000000,0,0,11,6,0,2,1,25,0.0125,86.0,133.33333333333334,2.8333333333333335,122.88958333333335,2.8333333333333335,29.16,False
548,140161,10,127,800,84,5,1107,Color Bomb Usage,23,21.26,2023-11-07 00:00:00.000000000,0,0,1,0,1,1,1,107,0.0125,86.0,160.0,0.2,145.04625,0.2,21.26,False
549,146947,10,273,800,13,10,58,Fish Usage,49,6.65,2023-11-07 00:00:00.000000000,0,23,56,13,0,1,1,62,0.0125,86.0,80.0,9.2,79.34625,9.2,6.65,False
550,186451,77,4,800,21,24,1375,Color Bomb Usage,0,12.11,2023-11-07 00:00:00.000000000,0,7,0,13,0,1,1,21,0.09625,86.0,33.333333333333336,0.8333333333333334,31.531458333333333,0.8333333333333334,12.11,False
551,201686,10,33,800,11,5,50,Wrapped Candy Blast,4,99.99,2023-11-07 00:00:00.000000000,0,7,8,31,1,1,1,15,0.0125,86.0,160.0,9.2,151.34625,9.2,99.99,False
552,250313,188,4,8563,44,10,952,Extra Time Boost,0,16.34,2023-11-07 00:00:00.000000000,0,2,71,80,0,1,1,44,0.021954922340301296,86.0,856.3,15.3,782.2909774611701,15.3,16.34,False
553,914555,115,4,800,13,4,988,Extra Time Boost,0,5.91,2023-11-07 00:00:00.000000000,0,23,7,11,0,1,2,13,0.14375,86.0,200.0,10.25,189.04687500000003,10.25,21.1,False
554,213911,39,299,2640,80,11,398,Striped Candy Swipe,41,9.39,2023-11-06 00:00:00.000000000,0,14,9,39,1,1,1,121,0.014772727272727272,87.0,240.0,5.636363636363637,220.8528409090909,5.636363636363637,9.39,False
555,214030,10,10,49996,14,24,732,Color Bomb Creation,2,12.99,2023-11-06 00:00:00.000000000,0,15,24,6,0,1,2,16,0.0002000160012801024,87.0,2083.1666666666665,1.875,1877.9626000080004,1.875,14.01,False
556,214044,10,318,800,34,24,980,Wrapped Candy Blast,6,24.56,2023-11-06 00:00:00.000000000,0,7,0,0,1,1,1,40,0.0125,87.0,33.333333333333336,0.2916666666666667,31.11041666666667,0.2916666666666667,24.56,False
557,214167,21,261,52890,12,3,453,Wrapped Candy Blast,0,5.54,2023-11-06 00:00:00.000000000,0,5,15,7,1,1,1,12,0.0003970504821327283,87.0,17630.0,9.0,15874.20019852524,9.0,5.54,False
558,214202,74,4,3788,24,6,50,Extra Moves,7,25.36,2023-11-06 00:00:00.000000000,0,18,9,5,1,1,2,31,0.019535374868004225,87.0,631.3333333333334,5.333333333333333,573.7431010207673,5.333333333333333,25.81,False
559,214237,172,102,13734,6,6,203,Extra Moves,0,99.99,2023-11-06 00:00:00.000000000,0,5,21,97,0,1,1,6,0.012523663899810689,87.0,2289.0,20.5,2075.3562618319497,20.5,99.99,False
560,214303,148,4,800,95,8,64,Extra Time Boost,5,24.03,2023-11-06 00:00:00.000000000,0,14,1,87,0,1,2,100,0.185,87.0,100.0,12.75,100.8175,12.75,37.83,False
561,214323,81,4,800,3,2,50,Extra Time Boost,49,19.98,2023-11-06 00:00:00.000000000,0,18,24,9,0,1,2,52,0.10125,87.0,400.0,25.5,379.70062500000006,25.5,93.78,False
562,214486,48,4,800,64,11,1209,Fish Usage,0,99.99,2023-11-06 00:00:00.000000000,0,0,12,0,1,1,1,64,0.06,87.0,72.72727272727273,1.0909090909090908,67.14818181818184,1.0909090909090908,99.99,False
563,214654,205,4,9511,13,4,179,Wrapped Candy Swap,0,26.04,2023-11-06 00:00:00.000000000,0,7,17,24,0,2,1,13,0.021553990116706973,87.0,2377.75,12.0,2149.2857769950583,12.0,26.04,False
564,10482,124,6,12882,3,24,756,Striped Candy Swipe,0,2.23,2023-11-06 00:00:00.000000000,0,7,5,41,0,1,1,3,0.009625834497748797,87.0,536.75,2.2083333333333335,485.5256462505822,2.2083333333333335,2.23,False
565,19617,52,65,2095,31,2,153,Striped Candy Swipe,9,99.99,2023-11-06 00:00:00.000000000,0,7,65,30,1,1,1,40,0.024821002386634844,87.0,1047.5,51.0,979.3624105011934,51.0,99.99,False
566,102843,29,400,68911,12,18,50,Extra Moves,0,27.2,2023-11-06 00:00:00.000000000,0,7,9,72,1,1,1,12,0.00042083266822423126,87.0,3828.3888888888887,4.888888888888889,3449.8724326385563,4.888888888888889,27.2,False
567,108514,54,345,11435,56,24,833,Striped Candy Swipe,0,99.99,2023-11-06 00:00:00.000000000,0,26,33,28,1,1,1,56,0.004722343681679056,87.0,476.4583333333333,3.625,432.25236117184085,3.625,99.99,False
568,116404,10,289,800,60,8,840,Special Candy Swap,5,9.63,2023-11-06 00:00:00.000000000,0,5,0,0,0,1,1,65,0.0125,87.0,100.0,0.625,91.34375,0.625,9.63,False
569,155224,68,19,800,14,13,252,Wrapped Candy Blast,0,7.1,2023-11-06 00:00:00.000000000,0,15,8,12,0,1,1,14,0.085,87.0,61.53846153846154,2.6923076923076925,58.21173076923077,2.6923076923076925,7.1,False
570,177034,35,293,800,12,2,73,Fish Usage,2,6.95,2023-11-06 00:00:00.000000000,0,20,21,6,0,1,1,14,0.04375,87.0,400.0,23.5,377.371875,23.5,6.95,False
571,210800,134,59,800,9,18,105,Fish Blast,0,2.79,2023-11-06 00:00:00.000000000,0,20,16,0,0,1,2,9,0.1675,87.0,44.44444444444444,2.0,43.28375,2.0,14.100000000000001,False
572,230936,30,299,800,1,1,50,Wrapped Candy Blast,3,77.73,2023-11-06 00:00:00.000000000,0,11,5,0,0,1,2,4,0.0375,87.0,800.0,16.0,733.01875,16.0,98.03,False
573,1021319,90,4,2878,17,24,575,Color Bomb Usage,0,4.49,2023-11-06 00:00:00.000000000,0,39,14,28,0,1,1,17,0.03127171646977067,87.0,119.91666666666667,3.375,111.2031358582349,3.375,4.49,False
574,1104102,10,88,800,95,1,209,Striped Candy Blast,13,2.57,2023-11-06 00:00:00.000000000,0,0,0,13,1,1,1,108,0.0125,87.0,800.0,13.0,730.00625,13.0,2.57,False
575,1308741,10,252,19683,85,23,50,Color Bomb Usage,0,2.54,2023-11-06 00:00:00.000000000,0,4,14,25,1,0,1,85,0.0005080526342529086,87.0,855.7826086956521,1.8695652173913044,772.413297504578,1.8695652173913044,2.54,False
576,8027126,103,4,800,4,4,230,Fish Usage,0,2.1,2023-11-06 00:00:00.000000000,0,9,44,10,1,1,1,4,0.12875,87.0,200.0,15.75,191.98937500000002,15.75,2.1,False
577,8808279,247,375,23895,9,18,281,Striped Candy Swap,3,25.67,2023-11-06 00:00:00.000000000,0,0,0,28,1,1,12,12,0.010336890562879264,87.0,1327.5,1.5555555555555556,1206.6440573341704,1.5555555555555556,370.18,False
578,214726,415,18,2257,76,10,514,Striped Candy Swipe,2,87.3,2023-11-05 00:00:00.000000000,0,13,16,39,0,1,1,78,0.18387239698715108,88.0,225.7,6.8,208.88193619849358,6.8,87.3,False
579,215053,363,269,25259,95,1,2280,Color Bomb Usage,0,26.73,2023-11-05 00:00:00.000000000,0,12,20,25,0,1,2,95,0.014371115246050913,88.0,25259.0,57.0,22774.807185557627,57.0,33.04,False
580,215077,96,400,10043,14,1,781,Striped Candy Swap,1,0.39,2023-11-05 00:00:00.000000000,0,4,65,13,0,1,2,15,0.009558896744000796,88.0,10043.0,82.0,9097.904779448372,82.0,36.21,False
581,215217,10,400,56499,0,1,247,Fish Usage,4,14.38,2023-11-05 00:00:00.000000000,0,15,16,0,0,2,1,4,0.00017699428308465636,88.0,56499.0,31.0,50871.70008849714,31.0,14.38,False
582,18496,10,4,800,16,1,444,Color Bomb Creation,0,0.36,2023-11-05 00:00:00.000000000,0,0,0,9,1,1,1,16,0.0125,88.0,800.0,9.0,727.20625,9.0,0.36,False
583,36401,708,70,3177,3,7,50,Striped Candy Swipe,1,3.19,2023-11-05 00:00:00.000000000,0,19,15,42,0,1,1,4,0.22285174693106705,88.0,453.85714285714283,10.857142857142858,417.08285444489405,10.857142857142858,3.19,False
584,40816,519,7,800,3,2,256,Color Bomb Usage,12,2.94,2023-11-05 00:00:00.000000000,0,6,2,26,1,1,1,15,0.64875,88.0,400.0,17.0,373.12437499999993,17.0,2.94,False
585,55367,10,302,800,34,5,288,Special Candy Swap,0,9.3,2023-11-05 00:00:00.000000000,0,15,8,0,0,1,1,34,0.0125,88.0,160.0,4.6,148.12625,4.6,9.3,False
586,65498,216,85,800,50,1,50,Striped Candy Swipe,3,12.93,2023-11-05 00:00:00.000000000,0,2,11,13,1,1,1,53,0.27,88.0,800.0,26.0,739.235,26.0,12.93,False
587,67951,327,4,9104,95,10,697,Striped Candy Swipe,34,12.81,2023-11-05 00:00:00.000000000,0,12,0,45,1,1,2,129,0.035918277680140595,88.0,910.4,5.7,825.16795913884,5.7,51.46,False
588,102707,10,4,800,13,24,157,Color Bomb Creation,7,62.56,2023-11-05 00:00:00.000000000,0,0,0,0,1,1,1,20,0.0125,88.0,33.333333333333336,0.0,30.906250000000004,0.0,62.56,False
589,121420,183,317,1061,16,13,1028,Fish Usage,2,2.67,2023-11-05 00:00:00.000000000,0,41,112,22,0,1,1,18,0.17247879359095195,88.0,81.61538461538461,13.461538461538462,83.86316247371856,13.461538461538462,2.67,False
590,165402,104,72,11545,0,1,50,Extra Moves,0,14.25,2023-11-05 00:00:00.000000000,0,5,6,34,0,1,1,0,0.009008228670420095,88.0,11545.0,45.0,10422.904504114334,45.0,14.25,False
591,191298,10,400,8925,10,1,50,Special Candy Swap,11,17.19,2023-11-05 00:00:00.000000000,0,0,13,25,0,1,1,21,0.0011204481792717086,88.0,8925.0,38.0,8060.00056022409,38.0,17.19,False
592,199055,43,93,800,0,3,50,Color Bomb Usage,1,51.48,2023-11-05 00:00:00.000000000,0,17,17,0,1,1,1,1,0.05375,88.0,266.6666666666667,11.333333333333334,248.86020833333336,11.333333333333334,51.48,False
593,223820,52,99,8900,78,1,364,Extra Time Boost,8,0.31,2023-11-05 00:00:00.000000000,0,5,0,39,0,2,1,86,0.005842696629213483,88.0,8900.0,44.0,8041.702921348315,44.0,0.31,False
594,232591,10,49,800,15,21,565,Rewarded_Boosters,13,17.73,2023-11-05 00:00:00.000000000,0,10,6,2,1,1,2,28,0.0125,88.0,38.095238095238095,0.8571428571428571,36.691964285714285,0.8571428571428571,43.55,False
595,281591,10,223,800,9,17,106,Fish Usage,5,9.39,2023-11-05 00:00:00.000000000,0,0,0,0,1,1,1,14,0.0125,88.0,47.05882352941177,0.0,43.259191176470594,0.0,9.39,False
596,359297,37,98,5207,13,12,1540,Wrapped Candy Blast,17,14.55,2023-11-05 00:00:00.000000000,0,10,20,24,0,1,2,30,0.0071058190896869594,88.0,433.9166666666667,4.5,395.4785529095449,4.5,15.72,False
597,215229,18,77,800,9,23,376,Special Candy Swap,10,5.51,2023-11-04 00:00:00.000000000,0,7,0,0,1,1,1,19,0.0225,89.0,34.78260869565217,0.30434782608695654,32.42864130434783,0.30434782608695654,5.51,False
598,50118,341,171,14053,4,18,85,Special Candy Swap,6,3.07,2023-11-04 00:00:00.000000000,0,43,18,106,0,1,1,10,0.02426528143456913,89.0,780.7222222222222,9.277777777777779,710.0565770851616,9.277777777777779,3.07,False
599,84948,10,71,800,65,1,320,Wrapped Candy Blast,39,71.88,2023-11-04 00:00:00.000000000,0,20,0,0,1,1,1,104,0.0125,89.0,800.0,20.0,734.90625,20.0,71.88,False
600,139204,114,26,49715,16,23,251,Extra Moves,3,22.39,2023-11-04 00:00:00.000000000,0,14,5,48,1,1,1,19,0.0022930705018606055,89.0,2161.521739130435,2.9130434782608696,1948.3098421874251,2.9130434782608696,27.9,False
601,1037442,57,49,13552,19,7,703,Extra Moves,0,10.31,2023-11-04 00:00:00.000000000,0,73,9,0,1,1,1,19,0.004206021251475797,89.0,1936.0,11.714285714285714,1751.502103010626,11.714285714285714,10.31,False
602,215249,10,51,800,37,1,431,Special Candy Swap,12,16.39,2023-11-03 00:00:00.000000000,0,0,2,25,0,1,2,49,0.0125,90.0,800.0,27.0,740.70625,27.0,31.94,False
603,17653,184,45,800,0,1,50,Special Candy Swap,12,22.82,2023-11-03 00:00:00.000000000,0,9,5,13,0,1,1,12,0.23,90.0,800.0,27.0,739.915,27.0,22.82,False
604,64550,10,157,800,0,13,57,Special Candy Swap,7,3.67,2023-11-03 00:00:00.000000000,0,29,17,0,1,1,1,7,0.0125,90.0,61.53846153846154,3.5384615384615383,58.767788461538466,3.5384615384615383,3.67,False
605,89105,39,48,15278,24,6,50,Striped Candy Swipe,3,63.49,2023-11-03 00:00:00.000000000,0,19,28,5,0,1,1,27,0.0025526901426888337,90.0,2546.3333333333335,8.666666666666666,2298.6679430117383,8.666666666666666,63.49,False
606,129589,204,4,23795,14,13,453,Color Bomb Usage,18,23.75,2023-11-03 00:00:00.000000000,0,17,112,12,0,1,1,32,0.00857322967009876,90.0,1830.3846153846155,10.846153846153847,1655.842748153297,10.846153846153847,23.75,False
607,132259,36,4,800,13,22,1371,Color Bomb Usage,1,7.89,2023-11-03 00:00:00.000000000,0,19,23,25,0,1,1,14,0.045,90.0,36.36363636363637,3.0454545454545454,35.781590909090916,3.0454545454545454,7.89,False
608,145102,45,399,33512,0,9,50,Extra Moves,46,14.7,2023-11-03 00:00:00.000000000,0,58,9,2,0,1,1,46,0.00134280257818095,90.0,3723.5555555555557,7.666666666666667,3357.4673380679565,7.666666666666667,14.7,False
609,169996,10,54,800,7,4,50,Wrapped Candy Blast,19,6.95,2023-11-03 00:00:00.000000000,0,6,9,5,0,1,2,26,0.0125,90.0,200.0,5.0,185.30625,5.0,18.7,False
610,176342,176,11,12179,23,1,422,Extra Time Boost,5,83.64,2023-11-03 00:00:00.000000000,0,57,8,43,1,1,1,28,0.014451104359963872,90.0,12179.0,108.0,11037.60722555218,100.0,83.64,False
611,202587,10,115,800,16,1,1016,Extra Moves,31,25.19,2023-11-03 00:00:00.000000000,0,0,0,8,1,0,1,47,0.0125,90.0,800.0,8.0,726.50625,8.0,25.19,False
612,214030,186,4,800,14,1,50,Special Candy Swap,14,1.02,2023-11-03 00:00:00.000000000,0,4,8,13,0,1,2,28,0.2325,90.0,800.0,25.0,739.41625,25.0,14.01,False
613,228194,223,145,24852,2,1,50,Special Candy Swap,15,26.83,2023-11-03 00:00:00.000000000,0,0,14,13,1,1,1,17,0.008973120875583454,90.0,24852.0,27.0,22386.60448656044,27.0,26.83,False
614,400555,830,4,63986,0,17,192,Extra Moves,0,26.65,2023-11-03 00:00:00.000000000,0,16,16,8,0,1,2,0,0.012971587534773232,90.0,3763.8823529411766,2.3529411764705883,3390.9476622643556,2.3529411764705883,34.199999999999996,False
615,860247,10,19,800,3,24,50,Fish Usage,1,4.32,2023-11-03 00:00:00.000000000,0,58,8,50,0,1,2,4,0.0125,90.0,33.333333333333336,4.833333333333333,35.18958333333334,4.833333333333333,9.940000000000001,False
616,21786,10,400,800,15,24,814,Wrapped Candy Blast,12,21.41,2023-11-02 00:00:00.000000000,0,11,97,15,0,1,1,27,0.0125,91.0,33.333333333333336,5.125,34.493750000000006,5.125,21.41,False
617,972723,10,165,1629,82,1,102,Extra Moves,10,47.1,2023-11-02 00:00:00.000000000,0,20,0,82,1,1,3,92,0.006138735420503376,91.0,1629.0,102.0,1540.2030693677104,100.0,54.54,False
618,215266,55,20,800,14,1,226,Wrapped Candy Blast,36,20.8,2023-11-01 00:00:00.000000000,0,19,112,20,0,1,2,50,0.06875,92.0,800.0,151.0,827.534375,100.0,24.97,False
619,215412,10,24,800,5,9,50,Striped Candy Swipe,8,18.24,2023-11-01 00:00:00.000000000,0,7,22,12,1,1,1,13,0.0125,92.0,88.88888888888889,4.555555555555555,84.09513888888888,4.555555555555555,18.24,False
620,215628,649,4,800,95,20,492,Striped Candy Swipe,3,99.99,2023-11-01 00:00:00.000000000,0,24,4,0,0,1,1,98,0.81125,92.0,40.0,1.4,38.285624999999996,1.4,99.99,False
621,215645,10,140,10972,74,24,475,Striped Candy Swipe,33,99.99,2023-11-01 00:00:00.000000000,0,28,23,30,1,1,2,107,0.0009114108640174991,92.0,457.1666666666667,3.375,415.61295570543206,3.375,101.11999999999999,False
622,215868,704,4,3485,15,1,395,Wrapped Candy Blast,49,1.4,2023-11-01 00:00:00.000000000,0,57,0,2,0,1,2,64,0.20200860832137732,92.0,3485.0,59.0,3179.701004304161,59.0,26.619999999999997,False
623,61964,10,320,95000,0,24,240,Special Candy Swap,4,4.53,2023-11-01 00:00:00.000000000,0,6,6,70,0,2,1,4,0.00010526315789473685,92.0,3958.3333333333335,3.4166666666666665,3565.791719298246,3.4166666666666665,4.53,False
624,84306,111,400,6599,86,1,50,Striped Candy Blast,41,99.99,2023-11-01 00:00:00.000000000,0,1,14,8,1,1,1,127,0.016820730413699046,92.0,6599.0,23.0,5956.108410365207,23.0,99.99,False
625,91123,10,7,800,87,8,54,Extra Time Boost,28,26.07,2023-11-01 00:00:00.000000000,0,1,8,27,0,1,1,115,0.0125,92.0,100.0,4.5,94.05625,4.5,26.07,False
626,117539,227,38,29837,8,19,50,Fish Blast,0,24.25,2023-11-01 00:00:00.000000000,0,7,15,0,1,1,1,8,0.0076080034856051216,92.0,1570.3684210526317,1.1578947368421053,1415.045909264901,1.1578947368421053,24.25,False
627,119649,50,4,8397,6,10,336,Wrapped Candy Blast,0,1.58,2023-11-01 00:00:00.000000000,0,16,12,13,0,1,1,6,0.005954507562224604,92.0,839.7,4.1,759.5029772537811,4.1,1.58,False
628,139690,417,374,800,15,24,50,Extra Time Boost,32,11.78,2023-11-01 00:00:00.000000000,0,0,16,12,1,1,1,47,0.52125,92.0,33.333333333333336,1.1666666666666667,31.97729166666667,1.1666666666666667,11.78,False
629,183313,129,107,800,0,20,50,Striped Candy Swipe,9,18.31,2023-11-01 00:00:00.000000000,0,18,31,8,0,1,1,9,0.16125,92.0,40.0,2.85,38.975624999999994,2.85,18.31,False
630,188835,71,5,2207,34,19,1312,Extra Time Boost,0,10.03,2023-11-01 00:00:00.000000000,0,23,0,1,0,1,1,34,0.032170367014046214,92.0,116.15789473684211,1.263157894736842,106.34240097298071,1.263157894736842,10.03,False
631,419186,46,339,95000,15,1,50,Striped Candy Swipe,8,18.21,2023-11-01 00:00:00.000000000,0,25,5,82,0,1,2,23,0.00048421052631578945,92.0,95000.0,112.0,85580.20024210526,100.0,48.46,False
632,761993,10,4,800,81,1,1175,Fish Usage,25,7.75,2023-11-01 00:00:00.000000000,0,9,22,0,0,1,2,106,0.0125,92.0,800.0,31.0,743.50625,31.0,69.82,False
633,5860038,224,41,3788,7,1,536,Fish Usage,0,5.79,2023-11-01 00:00:00.000000000,0,25,32,12,1,1,1,7,0.059134107708553325,92.0,3788.0,69.0,3458.429567053855,69.0,5.79,False
634,74706,10,248,800,3,11,50,Striped Candy Swipe,9,25.94,2023-10-30 00:00:00.000000000,0,12,0,5,0,1,1,12,0.0125,94.0,72.72727272727273,1.5454545454545454,67.44261363636365,1.5454545454545454,25.94,False
635,203789,10,315,6814,13,9,194,Color Bomb Usage,7,4.53,2023-10-30 00:00:00.000000000,0,0,1,47,0,1,1,20,0.0014675667742882301,94.0,757.1111111111111,5.333333333333333,686.0340671167204,5.333333333333333,4.53,False
636,206980,111,273,800,35,1,50,Color Bomb Usage,0,21.78,2023-10-30 00:00:00.000000000,0,1,0,0,1,1,2,35,0.13875,94.0,800.0,1.0,722.569375,1.0,43.260000000000005,False
637,289096,231,249,5654,21,19,630,Extra Moves,2,5.92,2023-10-30 00:00:00.000000000,0,14,0,123,0,1,1,23,0.04085603112840467,94.0,297.57894736842104,7.2105263157894735,273.78884906819576,7.2105263157894735,5.92,False
638,1011255,10,149,800,76,11,1698,Extra Time Boost,6,10.01,2023-10-30 00:00:00.000000000,0,8,112,10,0,1,1,82,0.0125,94.0,72.72727272727273,11.818181818181818,74.63352272727273,11.818181818181818,10.01,False
639,216529,62,35,800,88,10,50,Extra Moves,6,21.06,2023-10-29 00:00:00.000000000,0,27,6,2,1,1,2,94,0.0775,95.0,80.0,3.5,76.28875,3.5,43.01,False
640,216534,10,168,28416,73,6,91,Color Bomb Creation,7,15.43,2023-10-29 00:00:00.000000000,0,8,19,9,1,1,1,80,0.0003519144144144144,95.0,4736.0,6.0,4267.500175957207,6.0,15.43,False
641,216701,87,76,800,95,12,347,Special Candy Swap,9,15.18,2023-10-29 00:00:00.000000000,0,18,67,10,0,1,2,104,0.10875,95.0,66.66666666666667,7.916666666666667,67.39604166666666,7.916666666666667,39.739999999999995,False
642,216728,104,400,800,36,3,1043,Extra Time Boost,0,24.9,2023-10-29 00:00:00.000000000,0,0,28,10,0,1,2,36,0.13,95.0,266.6666666666667,12.666666666666666,250.7316666666667,12.666666666666666,38.32,False
643,216774,11,4,12874,30,1,50,Striped Candy Swipe,0,26.77,2023-10-29 00:00:00.000000000,0,19,31,0,0,1,1,30,0.0008544352959453162,95.0,12874.0,50.0,11622.500427217648,50.0,26.77,False
644,20124,10,4,800,80,1,1574,Special Candy Swap,11,15.45,2023-10-29 00:00:00.000000000,0,1,0,0,1,1,1,91,0.0125,95.0,800.0,1.0,721.60625,1.0,15.45,False
645,37444,10,4,800,13,1,87,Rewarded_Boosters,29,23.12,2023-10-29 00:00:00.000000000,0,0,0,0,1,1,1,42,0.0125,95.0,800.0,0.0,720.90625,0.0,23.12,False
646,74205,97,312,800,73,24,1024,Striped Candy Swipe,0,8.94,2023-10-29 00:00:00.000000000,0,2,0,0,1,1,1,73,0.12125,95.0,33.333333333333336,0.08333333333333333,31.018958333333337,0.08333333333333333,8.94,False
647,100501,44,4,800,0,1,50,Extra Time Boost,8,4.95,2023-10-29 00:00:00.000000000,0,8,0,0,1,1,1,8,0.055,95.0,800.0,8.0,726.5275,8.0,4.95,False
648,107334,206,28,3435,0,20,50,Wrapped Candy Blast,13,14.78,2023-10-29 00:00:00.000000000,0,46,7,40,0,1,1,13,0.05997088791848617,95.0,171.75,4.65,158.75998544395927,4.65,14.78,False
649,117266,408,103,12655,4,10,1345,Rewarded_Boosters,0,3.08,2023-10-29 00:00:00.000000000,0,6,9,42,1,1,1,4,0.032240221256420384,95.0,1265.5,5.7,1143.8561201106284,5.7,3.08,False
650,119139,10,245,5669,15,12,2280,Fish Usage,4,17.54,2023-10-29 00:00:00.000000000,0,5,20,27,1,1,1,19,0.0017639795378373612,95.0,472.4166666666667,4.333333333333333,429.10921532310226,4.333333333333333,17.54,False
651,179636,10,400,29117,0,24,135,Fish Usage,0,21.76,2023-10-29 00:00:00.000000000,0,1,48,0,1,1,1,0,0.00034344197547824293,95.0,1213.2083333333333,2.0416666666666665,1094.2168383876544,2.0416666666666665,21.76,False
652,208360,61,400,2493,2,1,447,Wrapped Candy Blast,5,7.2,2023-10-29 00:00:00.000000000,0,17,54,9,0,1,2,7,0.024468511833132773,95.0,2493.0,80.0,2301.512234255917,80.0,31.87,False
653,227844,616,400,800,9,1,314,Extra Moves,0,21.49,2023-10-29 00:00:00.000000000,0,0,0,20,0,1,1,9,0.77,95.0,800.0,20.0,735.285,20.0,21.49,False
654,243880,158,108,800,15,10,1597,Striped Candy Swipe,1,7.87,2023-10-29 00:00:00.000000000,0,0,0,5,0,1,1,16,0.1975,95.0,80.0,0.5,73.34875,0.5,7.87,False
655,254941,10,336,53360,82,9,394,Wrapped Candy Swap,0,8.73,2023-10-29 00:00:00.000000000,0,17,32,98,1,1,1,82,0.0001874062968515742,95.0,5928.888888888889,16.333333333333332,5348.333427036481,16.333333333333332,8.73,False
